Node A,Node B,Jaccard Coefficient,ID_A,Ideology_A,Decade_A,In_PIRUS_A,ID_B,Ideology_B,Decade_B,In_PIRUS_B,Connection Type
6229,12063,0.3333333333333333,6229,White Supremacist/Xenophobic,2000s,Yes,12063,White Supremacist/Xenophobic,2010s,No,Internal
11039,5791,0.058823529411764705,11039,White Supremacist/Xenophobic,1960s,No,5791,White Supremacist/Xenophobic,1960s,No,Internal
11039,4445,0.041666666666666664,11039,White Supremacist/Xenophobic,1960s,No,4445,White Supremacist/Xenophobic,1980s,Yes,Internal
11039,7614,0.4375,11039,White Supremacist/Xenophobic,1960s,No,7614,White Supremacist/Xenophobic,1960s,No,Internal
7280,7271,0.5,7280,Environmental/Animal Rights,1990s,No,7271,Environmental/Animal Rights,2000s,No,Internal
7280,3014,0.5,7280,Environmental/Animal Rights,1990s,No,3014,Environmental/Animal Rights,1990s,No,Internal
7280,3022,0.5,7280,Environmental/Animal Rights,1990s,No,3022,Environmental/Animal Rights,1990s,Yes,Internal
10980,3678,0.14285714285714285,10980,White Supremacist/Xenophobic,1990s,No,3678,White Supremacist/Xenophobic,1990s,Yes,Internal
CO0029 ,CO0027 ,0.6,,,,,,,,,External
CO0029 ,CO0028 ,0.75,,,,,,,,,External
4026,3805,0.14285714285714285,4026,Militia/Sovereign Citizen/Anti-Government,1990s,No,3805,Militia/Sovereign Citizen/Anti-Government,1980s,No,Internal
4026,4627,0.047619047619047616,4026,Militia/Sovereign Citizen/Anti-Government,1990s,No,4627,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,Internal
4026,5004,0.3333333333333333,4026,Militia/Sovereign Citizen/Anti-Government,1990s,No,5004,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
4026,3992,0.14285714285714285,4026,Militia/Sovereign Citizen/Anti-Government,1990s,No,3992,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
9306,9127,0.1111111111111111,9306,Jihadist,2000s,No,9127,Jihadist,2000s,Yes,Internal
9306,1101,0.125,9306,Jihadist,2000s,No,1101,Jihadist,2000s,Yes,Internal
9306,1104,0.25,9306,Jihadist,2000s,No,1104,Jihadist,2000s,Yes,Internal
6155,7108,0.1111111111111111,6155,Jihadist,2010s,Yes,7108,Jihadist,2010s,No,Internal
6155,1121,0.03225806451612903,6155,Jihadist,2010s,Yes,1121,Jihadist,2000s,Yes,Internal
6155,6365,0.1111111111111111,6155,Jihadist,2010s,Yes,6365,Jihadist,2010s,No,Internal
6155,CO0007,0.11764705882352941,6155,Jihadist,2010s,Yes,CO0007,Jihadist,2010s,No,Internal
6128,1126,0.09090909090909091,6128,Jihadist,2000s,Yes,1126,Jihadist,2000s,Yes,Internal
6128,1114,0.2,6128,Jihadist,2000s,Yes,1114,Jihadist,2000s,Yes,Internal
6128,1117,0.2,6128,Jihadist,2000s,Yes,1117,Jihadist,2000s,Yes,Internal
6128,1121,0.1,6128,Jihadist,2000s,Yes,1121,Jihadist,2000s,Yes,Internal
6128,1129,0.2,6128,Jihadist,2000s,Yes,1129,Jihadist,2010s,Yes,Internal
6128,2237,0.09090909090909091,6128,Jihadist,2000s,Yes,2237,Jihadist,2000s,Yes,Internal
6128,6121,0.3333333333333333,6128,Jihadist,2000s,Yes,6121,Jihadist,2000s,Yes,Internal
6128,1118,0.16666666666666666,6128,Jihadist,2000s,Yes,1118,Jihadist,2000s,Yes,Internal
6128,2067,0.3333333333333333,6128,Jihadist,2000s,Yes,2067,Jihadist,2010s,Yes,Internal
6128,1135,0.5,6128,Jihadist,2000s,Yes,1135,Jihadist,2010s,Yes,Internal
10977,8099,0.2,10977,White Supremacist/Xenophobic,1990s,No,8099,White Supremacist/Xenophobic,1990s,No,Internal
10977,8101,0.2,10977,White Supremacist/Xenophobic,1990s,No,8101,White Supremacist/Xenophobic,1990s,No,Internal
10977,8100,0.2,10977,White Supremacist/Xenophobic,1990s,No,8100,White Supremacist/Xenophobic,1990s,No,Internal
10977,8096,0.2,10977,White Supremacist/Xenophobic,1990s,No,8096,White Supremacist/Xenophobic,1990s,No,Internal
3069,10982,0.5,3069,White Supremacist/Xenophobic,2000s,No,10982,White Supremacist/Xenophobic,1990s,No,Internal
3805,3859,0.25,3805,Militia/Sovereign Citizen/Anti-Government,1980s,No,3859,White Supremacist/Xenophobic,1990s,No,External
3805,3507,0.25,3805,Militia/Sovereign Citizen/Anti-Government,1980s,No,3507,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,Internal
3805,4025,0.14285714285714285,3805,Militia/Sovereign Citizen/Anti-Government,1980s,No,4025,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
3805,3992,0.14285714285714285,3805,Militia/Sovereign Citizen/Anti-Government,1980s,No,3992,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
7819,12021,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12021,Environmental/Animal Rights,2020s,Yes,Internal
7819,12014,0.0625,7819,Environmental/Animal Rights,2010s,Yes,12014,Environmental/Animal Rights,2020s,Yes,Internal
7819,12023,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12023,Environmental/Animal Rights,2020s,Yes,Internal
7819,12017,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12017,Environmental/Animal Rights,2020s,Yes,Internal
7819,12016,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12016,Environmental/Animal Rights,2020s,Yes,Internal
7819,12015,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12015,Environmental/Animal Rights,2020s,Yes,Internal
7819,12020,0.037037037037037035,7819,Environmental/Animal Rights,2010s,Yes,12020,Environmental/Animal Rights,2020s,Yes,Internal
1126,6180,0.09090909090909091,1126,Jihadist,2000s,Yes,6180,Jihadist,2010s,Yes,Internal
1126,1114,0.058823529411764705,1126,Jihadist,2000s,Yes,1114,Jihadist,2000s,Yes,Internal
1126,1117,0.058823529411764705,1126,Jihadist,2000s,Yes,1117,Jihadist,2000s,Yes,Internal
1126,2237,0.058823529411764705,1126,Jihadist,2000s,Yes,2237,Jihadist,2000s,Yes,Internal
1126,6121,0.07692307692307693,1126,Jihadist,2000s,Yes,6121,Jihadist,2000s,Yes,Internal
1126,1118,0.05263157894736842,1126,Jihadist,2000s,Yes,1118,Jihadist,2000s,Yes,Internal
1126,6146,0.1,1126,Jihadist,2000s,Yes,6146,Jihadist,2010s,Yes,Internal
1126,6159,0.07692307692307693,1126,Jihadist,2000s,Yes,6159,Jihadist,2010s,Yes,Internal
1126,2067,0.2727272727272727,1126,Jihadist,2000s,Yes,2067,Jihadist,2010s,Yes,Internal
1126,2233,0.0625,1126,Jihadist,2000s,Yes,2233,Jihadist,2000s,Yes,Internal
1126,1135,0.09090909090909091,1126,Jihadist,2000s,Yes,1135,Jihadist,2010s,Yes,Internal
5842,5846,0.3333333333333333,5842,White Supremacist/Xenophobic,2000s,Yes,5846,White Supremacist/Xenophobic,2000s,Yes,Internal
5842,5843,0.4,5842,White Supremacist/Xenophobic,2000s,Yes,5843,White Supremacist/Xenophobic,2000s,No,Internal
5842,5837,0.2857142857142857,5842,White Supremacist/Xenophobic,2000s,Yes,5837,White Supremacist/Xenophobic,2000s,No,Internal
5842,3370,0.2222222222222222,5842,White Supremacist/Xenophobic,2000s,Yes,3370,White Supremacist/Xenophobic,2000s,Yes,Internal
12684,12212,0.058823529411764705,12684,Anti-Abortion,2020s,Yes,12212,Anti-Abortion,2020s,Yes,Internal
12684,12210,0.058823529411764705,12684,Anti-Abortion,2020s,Yes,12210,Anti-Abortion,2020s,Yes,Internal
12684,12209,0.058823529411764705,12684,Anti-Abortion,2020s,Yes,12209,Anti-Abortion,2020s,Yes,Internal
12684,1527,0.05263157894736842,12684,Anti-Abortion,2020s,Yes,1527,Anti-Abortion,2020s,Yes,Internal
5630,8162,0.09090909090909091,5630,Conspiracy Theory,1960s,Yes,8162,White Supremacist/Xenophobic,1970s,No,External
6180,7083,0.6666666666666666,6180,Jihadist,2010s,Yes,7083,Jihadist,2010s,No,Internal
6180,6146,0.25,6180,Jihadist,2010s,Yes,6146,Jihadist,2010s,Yes,Internal
6180,6159,0.14285714285714285,6180,Jihadist,2010s,Yes,6159,Jihadist,2010s,Yes,Internal
6180,2067,0.14285714285714285,6180,Jihadist,2010s,Yes,2067,Jihadist,2010s,Yes,Internal
6180,2057,0.038461538461538464,6180,Jihadist,2010s,Yes,2057,Jihadist,2000s,Yes,Internal
2026,9011,1.0,2026,Jihadist,2010s,Yes,9011,Jihadist,2000s,No,Internal
2026,1137,0.16666666666666666,2026,Jihadist,2010s,Yes,1137,Jihadist,2000s,Yes,Internal
2026,2010,0.5,2026,Jihadist,2010s,Yes,2010,Jihadist,2010s,Yes,Internal
2026,1141,0.09090909090909091,2026,Jihadist,2010s,Yes,1141,Jihadist,2010s,Yes,Internal
3776,7207,0.23076923076923078,3776,White Supremacist/Xenophobic,2000s,Yes,7207,White Supremacist/Xenophobic,2000s,No,Internal
3776,7209,0.07692307692307693,3776,White Supremacist/Xenophobic,2000s,Yes,7209,White Supremacist/Xenophobic,2000s,No,Internal
3776,3644,0.8461538461538461,3776,White Supremacist/Xenophobic,2000s,Yes,3644,White Supremacist/Xenophobic,2000s,Yes,Internal
3776,5419,0.15384615384615385,3776,White Supremacist/Xenophobic,2000s,Yes,5419,White Supremacist/Xenophobic,2000s,Yes,Internal
3776,8015,0.15384615384615385,3776,White Supremacist/Xenophobic,2000s,Yes,8015,White Supremacist/Xenophobic,1990s,No,Internal
12100,12110,0.5,,,,,,,,,External
7343,8196,0.125,7343,Militia/Sovereign Citizen/Anti-Government,1990s,No,8196,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
12689,12212,0.058823529411764705,12689,Anti-Abortion,2020s,Yes,12212,Anti-Abortion,2020s,Yes,Internal
12689,12210,0.058823529411764705,12689,Anti-Abortion,2020s,Yes,12210,Anti-Abortion,2020s,Yes,Internal
12689,12209,0.058823529411764705,12689,Anti-Abortion,2020s,Yes,12209,Anti-Abortion,2020s,Yes,Internal
12689,1527,0.05263157894736842,12689,Anti-Abortion,2020s,Yes,1527,Anti-Abortion,2020s,Yes,Internal
7271,3014,0.3333333333333333,7271,Environmental/Animal Rights,2000s,No,3014,Environmental/Animal Rights,1990s,No,Internal
7271,3001,0.14285714285714285,7271,Environmental/Animal Rights,2000s,No,3001,Environmental/Animal Rights,2000s,Yes,Internal
7271,3105,0.14285714285714285,7271,Environmental/Animal Rights,2000s,No,3105,Environmental/Animal Rights,2000s,Yes,Internal
7271,3022,0.3333333333333333,7271,Environmental/Animal Rights,2000s,No,3022,Environmental/Animal Rights,1990s,Yes,Internal
1114,1130,0.13333333333333333,1114,Jihadist,2000s,Yes,1130,Jihadist,2000s,Yes,Internal
1114,7901,0.1111111111111111,1114,Jihadist,2000s,Yes,7901,Jihadist,2000s,No,Internal
1114,1121,0.037037037037037035,1114,Jihadist,2000s,Yes,1121,Jihadist,2000s,Yes,Internal
1114,6121,0.2727272727272727,1114,Jihadist,2000s,Yes,6121,Jihadist,2000s,Yes,Internal
1114,2067,0.07692307692307693,1114,Jihadist,2000s,Yes,2067,Jihadist,2010s,Yes,Internal
1114,1135,0.09090909090909091,1114,Jihadist,2000s,Yes,1135,Jihadist,2010s,Yes,Internal
3754,7340,0.8571428571428571,3754,Militia/Sovereign Citizen/Anti-Government,2000s,No,7340,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
3754,3991,0.14285714285714285,3754,Militia/Sovereign Citizen/Anti-Government,2000s,No,3991,Militia/Sovereign Citizen/Anti-Government,2000s,No,Internal
8160,8162,0.1,8160,Conspiracy Theory,1970s,No,8162,White Supremacist/Xenophobic,1970s,No,External
8160,4479,0.1,8160,Conspiracy Theory,1970s,No,4479,White Supremacist/Xenophobic,1980s,Yes,External
3158,3249,0.5,3158,Anti-Abortion,1950s,Yes,3249,Anti-Abortion,1980s,No,Internal
3158,7973,0.5,3158,Anti-Abortion,1950s,Yes,7973,Anti-Abortion,1990s,No,Internal
3158,3354,0.16666666666666666,3158,Anti-Abortion,1950s,Yes,3354,Anti-Abortion,1990s,Yes,Internal
3158,3815,0.3333333333333333,3158,Anti-Abortion,1950s,Yes,3815,Anti-Abortion,1980s,No,Internal
3996,3992,0.25,3996,White Supremacist/Xenophobic,2000s,No,3992,Militia/Sovereign Citizen/Anti-Government,1990s,No,External
4754,2265,0.07692307692307693,4754,Other,1970s,No,2265,Other,1970s,No,Internal
4754,5722,0.125,4754,Other,1970s,No,5722,Other,1970s,Yes,Internal
4754,5689,0.08333333333333333,4754,Other,1970s,No,5689,Other,1970s,Yes,Internal
4754,5733,0.1111111111111111,4754,Other,1970s,No,5733,Other,1970s,Yes,Internal
4754,5726,0.1111111111111111,4754,Other,1970s,No,5726,Other,1970s,Yes,Internal
7108,1121,0.04,7108,Jihadist,2010s,No,1121,Jihadist,2000s,Yes,Internal
7108,6326,0.05,7108,Jihadist,2010s,No,6326,Jihadist,2010s,Yes,Internal
7108,6152,0.05555555555555555,7108,Jihadist,2010s,No,6152,Jihadist,2010s,Yes,Internal
7108,6154,0.1111111111111111,7108,Jihadist,2010s,No,6154,Jihadist,2010s,Yes,Internal
7108,6039,0.14285714285714285,7108,Jihadist,2010s,No,6039,Jihadist,2010s,Yes,Internal
7108,6075,0.1111111111111111,7108,Jihadist,2010s,No,6075,Jihadist,2010s,Yes,Internal
7108,6153,0.10526315789473684,7108,Jihadist,2010s,No,6153,Jihadist,2010s,Yes,Internal
1032,1095,0.07142857142857142,1032,Jihadist,2000s,No,1095,Jihadist,2000s,Yes,Internal
1130,1183,0.08333333333333333,1130,Jihadist,2000s,Yes,1183,Jihadist,2000s,Yes,Internal
1130,1117,0.13333333333333333,1130,Jihadist,2000s,Yes,1117,Jihadist,2000s,Yes,Internal
1130,1137,0.07692307692307693,1130,Jihadist,2000s,Yes,1137,Jihadist,2000s,Yes,Internal
1130,2104,0.0625,1130,Jihadist,2000s,Yes,2104,Jihadist,2000s,Yes,Internal
1130,2237,0.13333333333333333,1130,Jihadist,2000s,Yes,2237,Jihadist,2000s,Yes,Internal
1130,2001,0.2,1130,Jihadist,2000s,Yes,2001,Jihadist,2000s,Yes,Internal
1130,1141,0.05555555555555555,1130,Jihadist,2000s,Yes,1141,Jihadist,2010s,Yes,Internal
1130,2233,0.23076923076923078,1130,Jihadist,2000s,Yes,2233,Jihadist,2000s,Yes,Internal
1130,2057,0.14285714285714285,1130,Jihadist,2000s,Yes,2057,Jihadist,2000s,Yes,Internal
1130,1182,0.09090909090909091,1130,Jihadist,2000s,Yes,1182,Jihadist,2000s,Yes,Internal
1130,10961,0.1,1130,Jihadist,2000s,Yes,10961,Jihadist,2000s,No,Internal
12149,10247,0.1111111111111111,12149,White Supremacist/Xenophobic,2020s,Yes,10247,White Supremacist/Xenophobic,2020s,Yes,Internal
12149,12043,0.2,12149,White Supremacist/Xenophobic,2020s,Yes,12043,White Supremacist/Xenophobic,2020s,Yes,Internal
12149,9549,0.1111111111111111,12149,White Supremacist/Xenophobic,2020s,Yes,9549,White Supremacist/Xenophobic,2010s,No,Internal
4839,4896,0.1,4839,Other,1980s,No,4896,Other,1980s,No,Internal
4839,4844,0.14285714285714285,4839,Other,1980s,No,4844,Other,1950s,Yes,Internal
4839,4884,1.0,4839,Other,1980s,No,4884,Other,1980s,No,Internal
5697,5714,0.1875,5697,Other,1970s,Yes,5714,Other,1970s,No,Internal
5697,5722,0.07692307692307693,5697,Other,1970s,Yes,5722,Other,1970s,Yes,Internal
5697,5689,0.125,5697,Other,1970s,Yes,5689,Other,1970s,Yes,Internal
5697,5733,0.07142857142857142,5697,Other,1970s,Yes,5733,Other,1970s,Yes,Internal
8031,4601,0.1,8031,Conspiracy Theory,1990s,No,4601,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,External
8031,7341,0.1,8031,Conspiracy Theory,1990s,No,7341,Militia/Sovereign Citizen/Anti-Government,1990s,No,External
10000,12212,0.05263157894736842,10000,Anti-Abortion,2020s,Yes,12212,Anti-Abortion,2020s,Yes,Internal
10000,12210,0.05263157894736842,10000,Anti-Abortion,2020s,Yes,12210,Anti-Abortion,2020s,Yes,Internal
10000,12677,0.13333333333333333,10000,Anti-Abortion,2020s,Yes,12677,Anti-Abortion,2020s,Yes,Internal
10000,12209,0.05263157894736842,10000,Anti-Abortion,2020s,Yes,12209,Anti-Abortion,2020s,Yes,Internal
10000,1527,0.1,10000,Anti-Abortion,2020s,Yes,1527,Anti-Abortion,2020s,Yes,Internal
7612,7610,1.0,7612,White Supremacist/Xenophobic,1960s,No,7610,White Supremacist/Xenophobic,1960s,No,Internal
7612,7613,1.0,7612,White Supremacist/Xenophobic,1960s,No,7613,White Supremacist/Xenophobic,1960s,No,Internal
7612,5813,1.0,7612,White Supremacist/Xenophobic,1960s,No,5813,White Supremacist/Xenophobic,1960s,Yes,Internal
7612,8109,0.3333333333333333,7612,White Supremacist/Xenophobic,1960s,No,8109,White Supremacist/Xenophobic,1960s,No,Internal
7612,5816,1.0,7612,White Supremacist/Xenophobic,1960s,No,5816,White Supremacist/Xenophobic,1960s,Yes,Internal
7612,7611,0.6666666666666666,7612,White Supremacist/Xenophobic,1960s,No,7611,White Supremacist/Xenophobic,1960s,No,Internal
7612,5820,0.6,7612,White Supremacist/Xenophobic,1960s,No,5820,White Supremacist/Xenophobic,1960s,No,Internal
3058,3014,0.058823529411764705,3058,Environmental/Animal Rights,1990s,Yes,3014,Environmental/Animal Rights,1990s,No,Internal
3058,3064,0.05263157894736842,3058,Environmental/Animal Rights,1990s,Yes,3064,Environmental/Animal Rights,2000s,Yes,Internal
3058,3066,0.25,3058,Environmental/Animal Rights,1990s,Yes,3066,Environmental/Animal Rights,2000s,Yes,Internal
5588,5508,0.07692307692307693,5588,Anarchist/Anti-Capitalist,1960s,Yes,5508,Black Nationalist/Separatist,1960s,Yes,External
5588,5523,0.07692307692307693,5588,Anarchist/Anti-Capitalist,1960s,Yes,5523,Anarchist/Anti-Capitalist,1960s,Yes,Internal
5588,5118,0.07142857142857142,5588,Anarchist/Anti-Capitalist,1960s,Yes,5118,Black Nationalist/Separatist,1980s,Yes,External
10402,10719,0.6818181818181818,10402,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,10719,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,Internal
10402,12787,0.045454545454545456,10402,Militia/Sovereign Citizen/Anti-Government,2020s,Yes,12787,Militia/Sovereign Citizen/Anti-Government,2020s,No,Internal
5193,4897,0.0625,5193,Anarchist/Anti-Capitalist,1980s,Yes,4897,Other,1980s,Yes,External
5193,4895,0.0625,5193,Anarchist/Anti-Capitalist,1980s,Yes,4895,Other,1980s,Yes,External
5193,4894,0.0625,5193,Anarchist/Anti-Capitalist,1980s,Yes,4894,Other,1980s,Yes,External
5193,4896,0.09090909090909091,5193,Anarchist/Anti-Capitalist,1980s,Yes,4896,Other,1980s,No,External
5193,4899,0.1,5193,Anarchist/Anti-Capitalist,1980s,Yes,4899,Other,1980s,No,External
5193,5904,0.07692307692307693,5193,Anarchist/Anti-Capitalist,1980s,Yes,5904,Other,1980s,Yes,External
10972,3878,0.07692307692307693,10972,Militia/Sovereign Citizen/Anti-Government,1990s,No,3878,Militia/Sovereign Citizen/Anti-Government,1990s,Yes,Internal
10972,3858,0.07692307692307693,10972,Militia/Sovereign Citizen/Anti-Government,1990s,No,3858,Militia/Sovereign Citizen/Anti-Government,2000s,Yes,Internal
6110,1048,0.2857142857142857,6110,Jihadist,2000s,Yes,1048,Jihadist,2000s,Yes,Internal
3879,4033,0.25,3879,White Supremacist/Xenophobic,1970s,No,4033,White Supremacist/Xenophobic,1990s,Yes,Internal
3879,3849,0.16666666666666666,3879,White Supremacist/Xenophobic,1970s,No,3849,White Supremacist/Xenophobic,2000s,No,Internal
5846,5795,0.1111111111111111,5846,White Supremacist/Xenophobic,2000s,Yes,5795,White Supremacist/Xenophobic,1970s,Yes,Internal
5846,5837,0.3,5846,White Supremacist/Xenophobic,2000s,Yes,5837,White Supremacist/Xenophobic,2000s,No,Internal
5846,3370,0.36363636363636365,5846,White Supremacist/Xenophobic,2000s,Yes,3370,White Supremacist/Xenophobic,2000s,Yes,Internal
3277,3308,0.3333333333333333,3277,Anti-Abortion,1990s,No,3308,Anti-Abortion,1990s,No,Internal
3540,10163,0.14285714285714285,3540,Militia/Sovereign Citizen/Anti-Government,2010s,No,10163,Militia/Sovereign Citizen/Anti-Government,2010s,No,Internal
3540,1964,0.14285714285714285,3540,Militia/Sovereign Citizen/Anti-Government,2010s,No,1964,Militia/Sovereign Citizen/Anti-Government,2010s,No,Internal
3540,6881,0.14285714285714285,3540,Militia/Sovereign Citizen/Anti-Government,2010s,No,6881,Militia/Sovereign Citizen/Anti-Government,2010s,No,Internal
3540,3583,0.3333333333333333,3540,Militia/Sovereign Citizen/Anti-Government,2010s,No,3583,Militia/Sovereign Citizen/Anti-Government,1990s,No,Internal
1183,2111,0.2,1183,Jihadist,2000s,Yes,2111,Jihadist,2010s,Yes,Internal
1183,1137,0.375,1183,Jihadist,2000s,Yes,1137,Jihadist,2000s,Yes,Internal
1183,1200,0.2,1183,Jihadist,2000s,Yes,1200,Jihadist,2010s,Yes,Internal
1183,1182,0.2857142857142857,1183,Jihadist,2000s,Yes,1182,Jihadist,2000s,Yes,Internal
1183,9807,0.2,1183,Jihadist,2000s,Yes,9807,Jihadist,2010s,No,Internal
12028,12026,0.5,12028,Anarchist/Anti-Capitalist,1960s,No,12026,Anarchist/Anti-Capitalist,1960s,No,Internal
4662,4660,0.5,4662,Jihadist,2000s,No,4660,Jihadist,2000s,No,Internal
4662,4665,0.5,4662,Jihadist,2000s,No,4665,Jihadist,2000s,No,Internal
4662,4666,0.5,4662,Jihadist,2000s,No,4666,Jihadist,2000s,No,Internal
4579,4578,1.0,4579,Black Nationalist/Separatist,1970s,No,4578,Black Nationalist/Separatist,1970s,Yes,Internal
1117,7901,0.1111111111111111,1117,Jihadist,2000s,Yes,7901,Jihadist,2000s,No,Internal
1117,1121,0.037037037037037035,1117,Jihadist,2000s,Yes,1121,Jihadist,2000s,Yes,Internal
1117,6121,0.2727272727272727,1117,Jihadist,2000s,Yes,6121,Jihadist,2000s,Yes,Internal
1117,2067,0.07692307692307693,1117,Jihadist,2000s,Yes,2067,Jihadist,2010s,Yes,Internal
1117,1135,0.09090909090909091,1117,Jihadist,2000s,Yes,1135,Jihadist,2010s,Yes,Internal
3014,3102,0.0625,3014,Environmental/Animal Rights,1990s,No,3102,Environmental/Animal Rights,2000s,Yes,Internal
3014,3104,0.058823529411764705,3014,Environmental/Animal Rights,1990s,No,3104,Environmental/Animal Rights,2000s,Yes,Internal
3014,3098,0.058823529411764705,3014,Environmental/Animal Rights,1990s,No,3098,Environmental/Animal Rights,2000s,Yes,Internal
3014,3118,0.0625,3014,Environmental/Animal Rights,1990s,No,3118,Environmental/Animal Rights,2000s,Yes,Internal
3014,3107,0.05,3014,Environmental/Animal Rights,1990s,No,3107,Environmental/Animal Rights,2000s,Yes,Internal
3014,3022,0.3333333333333333,3014,Environmental/Animal Rights,1990s,No,3022,Environmental/Animal Rights,1990s,Yes,Internal
